week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-01-19,BEV-013,STR-003,104,57,35,126,False
2026-01-19,BEV-013,STR-004,193,58,27,224,False
2026-01-19,BEV-013,STR-005,116,79,104,91,False
2026-01-19,BEV-013,STR-006,117,98,67,148,False
2026-01-19,BEV-013,STR-007,168,86,40,214,False
2026-01-19,BEV-013,STR-008,139,77,56,160,False
2026-01-19,BEV-013,STR-009,144,34,60,118,False
2026-01-19,BEV-013,STR-010,154,89,94,149,False
2026-01-19,BEV-013,STR-011,132,61,43,150,False
2026-01-19,BEV-013,STR-012,102,78,53,127,False
2026-01-19,BEV-013,STR-013,171,45,71,145,False
2026-01-19,BEV-013,STR-014,91,52,80,63,False
2026-01-19,BEV-013,STR-015,163,40,50,153,False
2026-01-19,BEV-013,STR-016,95,31,64,62,False
2026-01-19,BEV-013,STR-017,137,66,71,132,False
2026-01-19,BEV-013,STR-018,170,69,69,170,False
2026-01-19,BEV-013,STR-019,145,98,36,207,False
2026-01-19,BEV-013,STR-020,128,90,65,153,False
2026-01-19,BEV-013,STR-021,178,41,68,151,False
2026-01-19,BEV-013,STR-022,152,39,82,109,False
2026-01-19,BEV-013,STR-023,98,42,31,109,False
2026-01-19,BEV-013,STR-024,86,73,96,63,False
2026-01-19,BEV-013,STR-025,173,77,53,197,False
2026-01-19,BEV-013,STR-026,103,35,96,42,False
2026-01-19,BEV-013,STR-027,105,20,36,89,False
2026-01-19,BEV-013,STR-028,112,21,71,62,False
2026-01-19,BEV-013,STR-029,189,83,61,211,False
2026-01-19,BEV-013,STR-030,80,97,86,91,False
2026-01-19,BEV-013,STR-031,110,47,40,117,False
2026-01-19,BEV-013,STR-032,140,78,48,170,False
2026-01-19,BEV-013,STR-033,90,96,65,121,False
2026-01-19,BEV-013,STR-034,111,90,93,108,False
2026-01-19,BEV-013,STR-035,160,91,47,204,False
2026-01-19,BEV-013,STR-036,106,26,79,53,False
2026-01-19,BEV-013,STR-037,87,64,62,89,False
2026-01-19,BEV-013,STR-038,189,24,70,143,False
2026-01-19,BEV-013,STR-039,187,97,26,258,False
2026-01-19,BEV-013,STR-040,197,31,48,180,False
2026-01-19,BEV-014,STR-001,133,42,89,86,False
2026-01-19,BEV-014,STR-002,116,98,87,127,False
2026-01-19,BEV-014,STR-003,169,96,51,214,False
2026-01-19,BEV-014,STR-004,151,42,47,146,False
2026-01-19,BEV-014,STR-005,175,94,81,188,False
2026-01-19,BEV-014,STR-006,84,31,85,30,False
2026-01-19,BEV-014,STR-007,121,67,56,132,False
2026-01-19,BEV-014,STR-008,184,28,68,144,False
2026-01-19,BEV-014,STR-009,187,90,117,160,False
2026-01-19,BEV-014,STR-010,140,37,87,90,False
2026-01-19,BEV-014,STR-011,190,55,44,201,False
2026-01-19,BEV-014,STR-012,132,87,50,169,False
2026-01-19,BEV-014,STR-013,106,98,71,133,False
2026-01-19,BEV-014,STR-014,153,100,85,168,False
2026-01-19,BEV-014,STR-015,91,81,36,136,False
2026-01-19,BEV-014,STR-016,157,56,59,154,False
2026-01-19,BEV-014,STR-017,188,60,66,182,False
2026-01-19,BEV-014,STR-018,153,99,95,157,False
2026-01-19,BEV-014,STR-019,96,98,27,167,False
2026-01-19,BEV-014,STR-020,146,100,35,211,False
2026-01-19,BEV-014,STR-021,183,43,66,160,False
2026-01-19,BEV-014,STR-022,109,57,92,74,False
2026-01-19,BEV-014,STR-023,80,35,51,64,False
2026-01-19,BEV-014,STR-024,160,35,52,143,False
2026-01-19,BEV-014,STR-025,106,98,82,122,False
2026-01-19,BEV-014,STR-026,132,25,114,43,False
2026-01-19,BEV-014,STR-027,151,47,23,175,False
2026-01-19,BEV-014,STR-028,105,56,41,120,False
2026-01-19,BEV-014,STR-029,88,59,63,84,False
2026-01-19,BEV-014,STR-030,150,61,63,148,False
2026-01-19,BEV-014,STR-031,94,62,66,90,False
2026-01-19,BEV-014,STR-032,172,92,66,198,False
2026-01-19,BEV-014,STR-033,83,42,84,41,False
2026-01-19,BEV-014,STR-034,186,63,82,167,False
2026-01-19,BEV-014,STR-035,141,80,33,188,False
2026-01-19,BEV-014,STR-036,162,37,78,121,False
2026-01-19,BEV-014,STR-037,160,78,61,177,False
2026-01-19,BEV-014,STR-038,148,62,88,122,False
2026-01-19,BEV-014,STR-039,184,72,52,204,False
2026-01-19,BEV-014,STR-040,87,86,63,110,False
2026-01-19,BEV-015,STR-001,172,60,53,179,False
2026-01-19,BEV-015,STR-002,82,46,82,46,False
2026-01-19,BEV-015,STR-003,122,65,44,143,False
2026-01-19,BEV-015,STR-004,99,55,61,93,False
2026-01-19,BEV-015,STR-005,123,68,126,65,False
2026-01-19,BEV-015,STR-006,187,41,93,135,False
2026-01-19,BEV-015,STR-007,129,43,31,141,False
2026-01-19,BEV-015,STR-008,190,59,37,212,False
2026-01-19,BEV-015,STR-009,120,24,82,62,False
2026-01-19,BEV-015,STR-010,91,83,84,90,False
2026-01-19,BEV-015,STR-011,127,77,55,149,False
2026-01-19,BEV-015,STR-012,118,47,84,81,False
2026-01-19,BEV-015,STR-013,102,34,61,75,False
2026-01-19,BEV-015,STR-014,84,45,81,48,False
2026-01-19,BEV-015,STR-015,136,84,37,183,False
2026-01-19,BEV-015,STR-016,141,84,70,155,False
2026-01-19,BEV-015,STR-017,123,81,48,156,False
2026-01-19,BEV-015,STR-018,147,59,105,101,False
2026-01-19,BEV-015,STR-019,98,32,88,42,False
2026-01-19,BEV-015,STR-020,200,86,85,201,False
2026-01-19,BEV-015,STR-021,96,46,82,60,False
2026-01-19,BEV-015,STR-022,138,69,100,107,False
2026-01-19,BEV-015,STR-023,146,34,50,130,False
2026-01-19,BEV-015,STR-024,199,25,63,161,False
2026-01-19,BEV-015,STR-025,156,31,62,125,False
2026-01-19,BEV-015,STR-026,193,25,95,123,False
2026-01-19,BEV-015,STR-027,178,59,25,212,False
2026-01-19,BEV-015,STR-028,177,59,47,189,False
2026-01-19,BEV-015,STR-029,106,61,80,87,False
2026-01-19,BEV-015,STR-030,116,55,85,86,False
2026-01-19,BEV-015,STR-031,178,76,24,230,False
2026-01-19,BEV-015,STR-032,114,39,69,84,False
2026-01-19,BEV-015,STR-033,94,21,85,30,False
2026-01-19,BEV-015,STR-034,151,85,86,150,False
2026-01-19,BEV-015,STR-035,149,64,41,172,False
2026-01-19,BEV-015,STR-036,114,38,43,109,False
2026-01-19,BEV-015,STR-037,182,56,79,159,False
2026-01-19,BEV-015,STR-038,101,29,80,50,False
2026-01-19,BEV-015,STR-039,194,63,33,224,False
2026-01-19,BEV-015,STR-040,86,36,54,68,False
2026-01-19,BEV-016,STR-001,195,26,83,138,False
2026-01-19,BEV-016,STR-002,86,31,78,39,False
2026-01-19,BEV-016,STR-003,102,96,47,151,False
2026-01-19,BEV-016,STR-004,160,77,44,193,False
2026-01-19,BEV-016,STR-005,119,62,74,107,False
2026-01-19,BEV-016,STR-006,171,88,140,119,False
2026-01-19,BEV-016,STR-007,198,79,54,223,False
2026-01-19,BEV-016,STR-008,91,79,53,117,False
2026-01-19,BEV-016,STR-009,119,79,61,137,False
2026-01-19,BEV-016,STR-010,108,38,79,67,False
2026-01-19,BEV-016,STR-011,158,53,33,178,False
2026-01-19,BEV-016,STR-012,130,43,63,110,False
2026-01-19,BEV-016,STR-013,165,62,93,134,False
2026-01-19,BEV-016,STR-014,192,61,131,122,False
2026-01-19,BEV-016,STR-015,83,28,35,76,False
2026-01-19,BEV-016,STR-016,124,81,52,153,False
2026-01-19,BEV-016,STR-017,101,56,60,97,False
2026-01-19,BEV-016,STR-018,157,93,135,115,False
2026-01-19,BEV-016,STR-019,93,71,60,104,False
2026-01-19,BEV-016,STR-020,181,33,82,132,False
2026-01-19,BEV-016,STR-021,163,29,61,131,False
2026-01-19,BEV-016,STR-022,148,79,129,98,False
2026-01-19,BEV-016,STR-023,132,50,47,135,False
2026-01-19,BEV-016,STR-024,150,40,63,127,False
2026-01-19,BEV-016,STR-025,129,28,74,83,False
2026-01-19,BEV-016,STR-026,184,95,93,186,False
2026-01-19,BEV-016,STR-027,135,92,54,173,False
2026-01-19,BEV-016,STR-028,149,50,78,121,False
2026-01-19,BEV-016,STR-029,165,29,46,148,False
2026-01-19,BEV-016,STR-030,171,93,114,150,False
2026-01-19,BEV-016,STR-031,94,95,61,128,False
2026-01-19,BEV-016,STR-032,121,91,57,155,False
2026-01-19,BEV-016,STR-033,136,42,45,133,False
2026-01-19,BEV-016,STR-034,131,28,88,71,False
2026-01-19,BEV-016,STR-035,167,96,27,236,False
2026-01-19,BEV-016,STR-036,128,61,92,97,False
2026-01-19,BEV-016,STR-037,164,27,65,126,False
2026-01-19,BEV-016,STR-038,184,37,70,151,False
2026-01-19,BEV-016,STR-039,195,20,41,174,False
2026-01-19,BEV-016,STR-040,164,39,91,112,False
2026-01-19,BEV-017,STR-001,117,69,51,135,False
2026-01-19,BEV-017,STR-002,137,45,109,73,False
2026-01-19,BEV-017,STR-003,192,60,59,193,False
2026-01-19,BEV-017,STR-004,181,58,34,205,False
2026-01-19,BEV-017,STR-005,199,75,73,201,False
2026-01-19,BEV-017,STR-006,197,64,105,156,False
2026-01-19,BEV-017,STR-007,154,21,41,134,False
2026-01-19,BEV-017,STR-008,145,71,51,165,False
2026-01-19,BEV-017,STR-009,189,57,83,163,False
2026-01-19,BEV-017,STR-010,195,90,89,196,False
2026-01-19,BEV-017,STR-011,80,91,48,123,False
2026-01-19,BEV-017,STR-012,125,34,100,59,False
2026-01-19,BEV-017,STR-013,190,23,42,171,False
2026-01-19,BEV-017,STR-014,169,95,79,185,False
2026-01-19,BEV-017,STR-015,120,68,27,161,False
2026-01-19,BEV-017,STR-016,135,89,53,171,False
2026-01-19,BEV-017,STR-017,102,80,58,124,False
2026-01-19,BEV-017,STR-018,151,69,75,145,False
2026-01-19,BEV-017,STR-019,126,73,41,158,False
2026-01-19,BEV-017,STR-020,191,36,51,176,False
2026-01-19,BEV-017,STR-021,89,22,54,57,False
2026-01-19,BEV-017,STR-022,193,82,84,191,False
2026-01-19,BEV-017,STR-023,97,30,64,63,False
2026-01-19,BEV-017,STR-024,183,73,39,217,False
2026-01-19,BEV-017,STR-025,194,97,64,227,False
2026-01-19,BEV-017,STR-026,159,43,103,99,False
2026-01-19,BEV-017,STR-027,134,90,22,202,False
2026-01-19,BEV-017,STR-028,129,65,88,106,False
2026-01-19,BEV-017,STR-029,134,97,44,187,False
2026-01-19,BEV-017,STR-030,143,50,79,114,False
2026-01-19,BEV-017,STR-031,114,72,55,131,False
2026-01-19,BEV-017,STR-032,153,66,52,167,False
2026-01-19,BEV-017,STR-033,84,92,43,133,False
2026-01-19,BEV-017,STR-034,127,34,80,81,False
2026-01-19,BEV-017,STR-035,168,30,29,169,False
2026-01-19,BEV-017,STR-036,173,87,39,221,False
2026-01-19,BEV-017,STR-037,176,55,69,162,False
2026-01-19,BEV-017,STR-038,90,86,68,108,False
2026-01-19,BEV-017,STR-039,91,51,52,90,False
2026-01-19,BEV-017,STR-040,174,29,54,149,False
2026-01-19,BEV-018,STR-001,149,94,47,196,False
2026-01-19,BEV-018,STR-002,86,63,73,76,False
2026-01-19,BEV-018,STR-003,81,80,51,110,False
2026-01-19,BEV-018,STR-004,195,80,40,235,False
2026-01-19,BEV-018,STR-005,122,73,45,150,False
2026-01-19,BEV-018,STR-006,182,57,84,155,False
2026-01-19,BEV-018,STR-007,84,96,47,133,False
2026-01-19,BEV-018,STR-008,173,92,62,203,False
2026-01-19,BEV-018,STR-009,160,80,44,196,False
2026-01-19,BEV-018,STR-010,153,26,94,85,False
2026-01-19,BEV-018,STR-011,117,99,69,147,False
2026-01-19,BEV-018,STR-012,142,30,59,113,False
2026-01-19,BEV-018,STR-013,89,55,50,94,False
2026-01-19,BEV-018,STR-014,158,55,71,142,False
2026-01-19,BEV-018,STR-015,112,21,31,102,False
2026-01-19,BEV-018,STR-016,157,42,70,129,False
2026-01-19,BEV-018,STR-017,174,39,61,152,False
2026-01-19,BEV-018,STR-018,127,42,118,51,False
2026-01-19,BEV-018,STR-019,169,50,46,173,False
2026-01-19,BEV-018,STR-020,182,87,34,235,False
2026-01-19,BEV-018,STR-021,123,30,68,85,False
2026-01-19,BEV-018,STR-022,156,39,90,105,False
2026-01-19,BEV-018,STR-023,176,72,64,184,False
2026-01-19,BEV-018,STR-024,110,76,87,99,False
2026-01-19,BEV-018,STR-025,101,46,84,63,False
2026-01-19,BEV-018,STR-026,187,64,111,140,False
2026-01-19,BEV-018,STR-027,113,34,46,101,False
2026-01-19,BEV-018,STR-028,139,71,48,162,False
2026-01-19,BEV-018,STR-029,140,88,55,173,False
2026-01-19,BEV-018,STR-030,167,69,88,148,False
2026-01-19,BEV-018,STR-031,98,87,36,149,False
2026-01-19,BEV-018,STR-032,81,56,75,62,False
2026-01-19,BEV-018,STR-033,137,68,59,146,False
2026-01-19,BEV-018,STR-034,147,25,108,64,False
2026-01-19,BEV-018,STR-035,148,65,46,167,False
2026-01-19,BEV-018,STR-036,135,98,66,167,False
2026-01-19,BEV-018,STR-037,189,54,65,178,False
2026-01-19,BEV-018,STR-038,114,32,73,73,False
2026-01-19,BEV-018,STR-039,154,70,34,190,False
2026-01-19,BEV-018,STR-040,166,50,38,178,False
2026-01-19,BEV-019,STR-001,155,44,69,130,False
2026-01-19,BEV-019,STR-002,166,43,87,122,False
2026-01-19,BEV-019,STR-003,81,21,44,58,False
2026-01-19,BEV-019,STR-004,81,72,101,52,False
2026-01-19,BEV-019,STR-005,93,77,49,121,False
2026-01-19,BEV-019,STR-006,172,56,86,142,False
2026-01-19,BEV-019,STR-007,84,23,29,78,False
2026-01-19,BEV-019,STR-008,87,96,61,122,False
2026-01-19,BEV-019,STR-009,186,47,71,162,False
2026-01-19,BEV-019,STR-010,161,35,108,88,False
2026-01-19,BEV-019,STR-011,95,31,49,77,False
2026-01-19,BEV-019,STR-012,96,68,56,108,False
2026-01-19,BEV-019,STR-013,195,92,49,238,False
2026-01-19,BEV-019,STR-014,103,34,132,5,False
2026-01-19,BEV-019,STR-015,112,57,60,109,False
2026-01-19,BEV-019,STR-016,199,29,55,173,False
2026-01-19,BEV-019,STR-017,198,55,70,183,False
2026-01-19,BEV-019,STR-018,168,61,136,93,False
2026-01-19,BEV-019,STR-019,179,29,40,168,False
2026-01-19,BEV-019,STR-020,87,68,43,112,False
2026-01-19,BEV-019,STR-021,87,53,56,84,False
2026-01-19,BEV-019,STR-022,113,42,104,51,False
2026-01-19,BEV-019,STR-023,142,45,44,143,False
2026-01-19,BEV-019,STR-024,102,82,59,125,False
2026-01-19,BEV-019,STR-025,149,75,28,196,False
2026-01-19,BEV-019,STR-026,162,33,90,105,False
2026-01-19,BEV-019,STR-027,171,53,41,183,False
2026-01-19,BEV-019,STR-028,89,29,41,77,False
2026-01-19,BEV-019,STR-029,112,77,56,133,False
2026-01-19,BEV-019,STR-030,143,39,76,106,False
2026-01-19,BEV-019,STR-031,80,24,62,42,False
2026-01-19,BEV-019,STR-032,114,39,71,82,False
2026-01-19,BEV-019,STR-033,195,70,71,194,False
2026-01-19,BEV-019,STR-034,145,82,66,161,False
2026-01-19,BEV-019,STR-035,131,28,52,107,False
2026-01-19,BEV-019,STR-036,80,69,52,97,False
2026-01-19,BEV-019,STR-037,184,81,58,207,False
2026-01-19,BEV-019,STR-038,148,65,81,132,False
2026-01-19,BEV-019,STR-039,118,71,22,167,False
2026-01-19,BEV-019,STR-040,162,31,54,139,False
2026-01-19,BEV-020,STR-001,189,63,39,213,False
2026-01-19,BEV-020,STR-002,138,57,66,129,False
2026-01-19,BEV-020,STR-003,102,90,36,156,False
2026-01-19,BEV-020,STR-004,129,44,61,112,False
2026-01-19,BEV-020,STR-005,129,33,43,119,False
2026-01-19,BEV-020,STR-006,125,82,119,88,False
2026-01-19,BEV-020,STR-007,160,76,34,202,False
2026-01-19,BEV-020,STR-008,97,24,47,74,False
2026-01-19,BEV-020,STR-009,172,95,38,229,False
2026-01-19,BEV-020,STR-010,129,28,92,65,False
2026-01-19,BEV-020,STR-011,162,59,66,155,False
2026-01-19,BEV-020,STR-012,186,77,44,219,False
2026-01-19,BEV-020,STR-013,82,24,64,42,False
2026-01-19,BEV-020,STR-014,123,25,85,63,False
2026-01-19,BEV-020,STR-015,107,86,51,142,False
2026-01-19,BEV-020,STR-016,166,88,64,190,False
2026-01-19,BEV-020,STR-017,154,49,46,157,False
2026-01-19,BEV-020,STR-018,84,38,78,44,False
2026-01-19,BEV-020,STR-019,82,80,35,127,False
2026-01-19,BEV-020,STR-020,159,25,60,124,False
2026-01-19,BEV-020,STR-021,163,36,40,159,False
2026-01-19,BEV-020,STR-022,160,26,70,116,False
2026-01-19,BEV-020,STR-023,185,32,49,168,False
2026-01-19,BEV-020,STR-024,101,95,49,147,False
2026-01-19,BEV-020,STR-025,184,33,50,167,False
2026-01-19,BEV-020,STR-026,156,98,72,182,False
2026-01-19,BEV-020,STR-027,182,45,37,190,False
2026-01-19,BEV-020,STR-028,183,71,40,214,False
2026-01-19,BEV-020,STR-029,167,93,58,202,False
2026-01-19,BEV-020,STR-030,121,47,90,78,False
2026-01-19,BEV-020,STR-031,155,42,49,148,False
2026-01-19,BEV-020,STR-032,95,55,40,110,False
2026-01-19,BEV-020,STR-033,133,41,35,139,False
2026-01-19,BEV-020,STR-034,150,41,97,94,False
2026-01-19,BEV-020,STR-035,198,94,39,253,False
2026-01-19,BEV-020,STR-036,92,100,35,157,False
2026-01-19,BEV-020,STR-037,179,40,55,164,False
2026-01-19,BEV-020,STR-038,142,30,69,103,False
2026-01-19,BEV-020,STR-039,102,31,42,91,False
2026-01-19,BEV-020,STR-040,155,56,65,146,False
2026-01-26,BEV-001,STR-001,183,80,42,221,False
2026-01-26,BEV-001,STR-002,106,38,105,39,False
2026-01-26,BEV-001,STR-003,146,77,46,177,False
2026-01-26,BEV-001,STR-004,200,42,47,195,False
2026-01-26,BEV-001,STR-005,84,96,81,99,False
2026-01-26,BEV-001,STR-006,143,98,93,148,False
2026-01-26,BEV-001,STR-007,160,58,37,181,False
2026-01-26,BEV-001,STR-008,80,91,58,113,False
2026-01-26,BEV-001,STR-009,95,87,58,124,False
2026-01-26,BEV-001,STR-010,159,66,88,137,False
2026-01-26,BEV-001,STR-011,149,84,54,179,False
2026-01-26,BEV-001,STR-012,178,100,65,213,False
2026-01-26,BEV-001,STR-013,115,26,53,88,False
2026-01-26,BEV-001,STR-014,181,39,70,150,False
2026-01-26,BEV-001,STR-015,196,80,62,214,False
2026-01-26,BEV-001,STR-016,100,25,52,73,False
2026-01-26,BEV-001,STR-017,126,56,55,127,False
2026-01-26,BEV-001,STR-018,112,62,83,91,False
2026-01-26,BEV-001,STR-019,193,78,55,216,False
2026-01-26,BEV-001,STR-020,174,26,36,164,False
2026-01-26,BEV-001,STR-021,102,40,67,75,False
2026-01-26,BEV-001,STR-022,142,85,147,80,False
2026-01-26,BEV-001,STR-023,194,50,37,207,False
2026-01-26,BEV-001,STR-024,155,94,64,185,False
2026-01-26,BEV-001,STR-025,105,61,34,132,False
2026-01-26,BEV-001,STR-026,94,61,85,70,False
2026-01-26,BEV-001,STR-027,110,72,45,137,False
2026-01-26,BEV-001,STR-028,128,48,56,120,False
2026-01-26,BEV-001,STR-029,154,82,61,175,False
2026-01-26,BEV-001,STR-030,135,38,76,97,False
2026-01-26,BEV-001,STR-031,158,78,45,191,False
2026-01-26,BEV-001,STR-032,127,37,39,125,False
2026-01-26,BEV-001,STR-033,104,100,49,155,False
2026-01-26,BEV-001,STR-034,114,45,78,81,False
2026-01-26,BEV-001,STR-035,84,92,42,134,False
2026-01-26,BEV-001,STR-036,97,34,46,85,False
2026-01-26,BEV-001,STR-037,138,73,56,155,False
2026-01-26,BEV-001,STR-038,123,48,88,83,False
2026-01-26,BEV-001,STR-039,157,40,41,156,False
2026-01-26,BEV-001,STR-040,161,98,68,191,False
2026-01-26,BEV-002,STR-001,153,90,74,169,False
2026-01-26,BEV-002,STR-002,91,72,105,58,False
2026-01-26,BEV-002,STR-003,142,47,33,156,False
2026-01-26,BEV-002,STR-004,187,79,56,210,False
2026-01-26,BEV-002,STR-005,173,74,44,203,False
2026-01-26,BEV-002,STR-006,111,51,106,56,False
2026-01-26,BEV-002,STR-007,154,48,42,160,False
2026-01-26,BEV-002,STR-008,155,39,55,139,False
2026-01-26,BEV-002,STR-009,194,20,49,165,False
2026-01-26,BEV-002,STR-010,85,25,73,37,False
2026-01-26,BEV-002,STR-011,173,84,40,217,False
2026-01-26,BEV-002,STR-012,147,70,41,176,False
2026-01-26,BEV-002,STR-013,182,32,49,165,False
2026-01-26,BEV-002,STR-014,110,30,72,68,False
2026-01-26,BEV-002,STR-015,81,72,46,107,False
2026-01-26,BEV-002,STR-016,96,65,72,89,False
2026-01-26,BEV-002,STR-017,162,31,44,149,False
2026-01-26,BEV-002,STR-018,165,59,82,142,False
2026-01-26,BEV-002,STR-019,138,93,44,187,False
2026-01-26,BEV-002,STR-020,83,78,69,92,False
2026-01-26,BEV-002,STR-021,97,71,50,118,False
2026-01-26,BEV-002,STR-022,191,67,87,171,False
2026-01-26,BEV-002,STR-023,170,20,56,134,False
2026-01-26,BEV-002,STR-024,89,69,45,113,False
2026-01-26,BEV-002,STR-025,122,87,66,143,False
2026-01-26,BEV-002,STR-026,134,54,88,100,False
2026-01-26,BEV-002,STR-027,158,89,44,203,False
2026-01-26,BEV-002,STR-028,106,30,50,86,False
2026-01-26,BEV-002,STR-029,122,27,71,78,False
2026-01-26,BEV-002,STR-030,196,66,77,185,False
2026-01-26,BEV-002,STR-031,94,69,56,107,False
2026-01-26,BEV-002,STR-032,159,25,73,111,False
2026-01-26,BEV-002,STR-033,102,91,42,151,False
2026-01-26,BEV-002,STR-034,151,46,90,107,False
2026-01-26,BEV-002,STR-035,122,50,43,129,False
2026-01-26,BEV-002,STR-036,163,81,57,187,False
2026-01-26,BEV-002,STR-037,176,94,62,208,False
2026-01-26,BEV-002,STR-038,169,46,106,109,False
2026-01-26,BEV-002,STR-039,177,48,54,171,False
2026-01-26,BEV-002,STR-040,194,54,56,192,False
2026-01-26,BEV-003,STR-001,134,55,43,146,False
2026-01-26,BEV-003,STR-002,127,64,97,94,False
2026-01-26,BEV-003,STR-003,144,87,59,172,False
2026-01-26,BEV-003,STR-004,140,88,77,151,False
2026-01-26,BEV-003,STR-005,148,57,59,146,False
2026-01-26,BEV-003,STR-006,127,28,88,67,False
2026-01-26,BEV-003,STR-007,193,78,36,235,False
2026-01-26,BEV-003,STR-008,130,42,49,123,False
2026-01-26,BEV-003,STR-009,89,33,50,72,False
2026-01-26,BEV-003,STR-010,94,38,60,72,False
2026-01-26,BEV-003,STR-011,191,46,39,198,False
2026-01-26,BEV-003,STR-012,160,22,43,139,False
2026-01-26,BEV-003,STR-013,167,89,45,211,False
2026-01-26,BEV-003,STR-014,140,64,106,98,False
2026-01-26,BEV-003,STR-015,174,22,27,169,False
2026-01-26,BEV-003,STR-016,88,22,58,52,False
2026-01-26,BEV-003,STR-017,109,86,54,141,False
2026-01-26,BEV-003,STR-018,132,94,101,125,False
2026-01-26,BEV-003,STR-019,162,61,47,176,False
2026-01-26,BEV-003,STR-020,165,87,53,199,False
2026-01-26,BEV-003,STR-021,136,78,90,124,False
2026-01-26,BEV-003,STR-022,96,59,89,66,False
2026-01-26,BEV-003,STR-023,113,49,36,126,False
2026-01-26,BEV-003,STR-024,116,26,43,99,False
2026-01-26,BEV-003,STR-025,116,78,39,155,False
2026-01-26,BEV-003,STR-026,159,40,91,108,False
2026-01-26,BEV-003,STR-027,116,43,81,78,False
2026-01-26,BEV-003,STR-028,187,39,74,152,False
2026-01-26,BEV-003,STR-029,94,25,36,83,False
2026-01-26,BEV-003,STR-030,153,36,86,103,False
2026-01-26,BEV-003,STR-031,127,43,44,126,False
2026-01-26,BEV-003,STR-032,170,24,55,139,False
2026-01-26,BEV-003,STR-033,124,38,70,92,False
2026-01-26,BEV-003,STR-034,149,40,77,112,False
2026-01-26,BEV-003,STR-035,95,23,38,80,False
2026-01-26,BEV-003,STR-036,143,38,53,128,False
2026-01-26,BEV-003,STR-037,198,60,58,200,False
2026-01-26,BEV-003,STR-038,174,89,57,206,False
2026-01-26,BEV-003,STR-039,122,57,47,132,False
2026-01-26,BEV-003,STR-040,117,93,41,169,False
2026-01-26,BEV-004,STR-001,182,92,66,208,False
2026-01-26,BEV-004,STR-002,198,76,133,141,False
2026-01-26,BEV-004,STR-003,94,81,43,132,False
2026-01-26,BEV-004,STR-004,97,90,54,133,False
2026-01-26,BEV-004,STR-005,83,71,59,95,False
2026-01-26,BEV-004,STR-006,108,77,108,77,False
2026-01-26,BEV-004,STR-007,121,27,44,104,False
2026-01-26,BEV-004,STR-008,104,94,71,127,False
2026-01-26,BEV-004,STR-009,180,55,70,165,False
2026-01-26,BEV-004,STR-010,90,88,68,110,False
2026-01-26,BEV-004,STR-011,166,31,72,125,False
2026-01-26,BEV-004,STR-012,130,44,53,121,False
2026-01-26,BEV-004,STR-013,157,97,55,199,False
2026-01-26,BEV-004,STR-014,87,66,70,83,False
2026-01-26,BEV-004,STR-015,171,74,35,210,False
2026-01-26,BEV-004,STR-016,127,21,47,101,False
2026-01-26,BEV-004,STR-017,124,59,59,124,False
2026-01-26,BEV-004,STR-018,191,91,109,173,False
2026-01-26,BEV-004,STR-019,173,76,27,222,False
2026-01-26,BEV-004,STR-020,133,76,65,144,False
2026-01-26,BEV-004,STR-021,183,74,42,215,False
2026-01-26,BEV-004,STR-022,133,37,91,79,False
2026-01-26,BEV-004,STR-023,156,31,65,122,False
2026-01-26,BEV-004,STR-024,118,80,46,152,False
2026-01-26,BEV-004,STR-025,147,62,86,123,False
2026-01-26,BEV-004,STR-026,155,68,84,139,False
2026-01-26,BEV-004,STR-027,132,54,26,160,False
2026-01-26,BEV-004,STR-028,151,79,44,186,False
